ProductionJobAMType_Runs_Run_Identifier,6058,Variable
ProductionJobAMType_Runs_Run_State_CurrentState,6059,Variable
ProductionJobAMType_Runs_Run_State_CurrentState_Id,6060,Variable
ProductionJobAMType_Runs_Run_State_CurrentState_Number,6061,Variable
ProductionJobAMType_Runs_Run_CurrentLayer,6062,Variable
ProcessValueAMType_Category,6063,Variable
ProcessValueAMType_Severity,6064,Variable
EquipmentAMType_Consumables_Consumable_Identifier,6065,Variable
EquipmentAMType_Materials_Material_Identifier,6066,Variable
EquipmentAMType_Consumables_Consumable_ExternalIdentifier,6067,Variable
EquipmentAMType_Consumables_Consumable_Manufacturer,6068,Variable
EquipmentAMType_Consumables_Consumable_Name,6069,Variable
ConsumableListType_Consumable_RemainingQuantity,6070,Variable
EquipmentAMType_Materials_Material_Cycle,6071,Variable
EquipmentAMType_Materials_Material_ExternalIdentifier,6072,Variable
EquipmentAMType_Materials_Material_Function,6073,Variable
EquipmentAMType_Materials_Material_Manufacturer,6074,Variable
EquipmentAMType_Materials_Material_Name,6075,Variable
EquipmentAMType_Materials_Material_ReadyForProduction,6076,Variable
MaterialListType_Material_RemainingQuantity,6077,Variable
MachineIdentificationAMType_AMTechnologyIdentifier,6078,Variable
AdditiveManufacturingType_Identification_AMTechnologyIdentifier,6079,Variable
AdditiveManufacturingType_Identification_ProductInstanceUri,6080,Variable
AdditiveManufacturingType_Identification_Manufacturer,6081,Variable
AdditiveManufacturingType_Identification_SerialNumber,6082,Variable
ConsumableListType_Consumable_RemainingQuantity_EngineeringUnits,6083,Variable
EquipmentAMType_Consumables_Consumable_RemainingQuantity,6084,Variable
AdditiveManufacturingType_Identification_AssetId,6085,Variable
AdditiveManufacturingType_Identification_ComponentName,6086,Variable
AdditiveManufacturingType_Identification_DeviceClass,6087,Variable
AdditiveManufacturingType_Identification_HardwareRevision,6088,Variable
AdditiveManufacturingType_Identification_InitialOperationDate,6089,Variable
AdditiveManufacturingType_Identification_Location,6090,Variable
AdditiveManufacturingType_Identification_ManufacturerUri,6091,Variable
AdditiveManufacturingType_Identification_Model,6092,Variable
AdditiveManufacturingType_Identification_MonthOfConstruction,6093,Variable
AdditiveManufacturingType_Identification_ProductCode,6094,Variable
AdditiveManufacturingType_Identification_SoftwareIdentification_SoftwareItem_Identifier,6095,Variable
AdditiveManufacturingType_Identification_SoftwareIdentification_SoftwareItem_SoftwareRevision,6096,Variable
AdditiveManufacturingType_Identification_SoftwareRevision,6097,Variable
AdditiveManufacturingType_Identification_YearOfConstruction,6098,Variable
MaterialListType_Material_RemainingQuantity_EngineeringUnits,6099,Variable
Server_Namespaces_http___opcfoundation_org_UA_AdditiveManufacturing_NodeSet2__IsNamespaceSubset,6100,Variable
Server_Namespaces_http___opcfoundation_org_UA_AdditiveManufacturing_NodeSet2__NamespacePublicationDate,6101,Variable
Server_Namespaces_http___opcfoundation_org_UA_AdditiveManufacturing_NodeSet2__NamespaceUri,6102,Variable
EquipmentAMType_Consumables_Consumable_RemainingQuantity_EngineeringUnits,6103,Variable
Server_Namespaces_http___opcfoundation_org_UA_AdditiveManufacturing_NodeSet2__NamespaceVersion,6104,Variable
Server_Namespaces_http___opcfoundation_org_UA_AdditiveManufacturing_NodeSet2__StaticNodeIdTypes,6105,Variable
Server_Namespaces_http___opcfoundation_org_UA_AdditiveManufacturing_NodeSet2__StaticNumericNodeIdRange,6106,Variable
Server_Namespaces_http___opcfoundation_org_UA_AdditiveManufacturing_NodeSet2__StaticStringNodeIdPattern,6107,Variable
EquipmentAMType_Materials_Material_RemainingQuantity,6108,Variable
EquipmentAMType_Materials_Material_RemainingQuantity_EngineeringUnits,6109,Variable
